,position,team,lat,lon,dtf,dist_mg,status,datetime,race
3174,10,Unicef,39.2569,-125.3798,3266.05,92,racing,5/3/18 6:00,west-north-america
3175,11,Liverpool 2018,39.6016,-125.3568,3286.39,90,racing,5/3/18 6:00,west-north-america
3176,1,Qingdao,38.4252,-125.5361,3219.84,96,racing,5/3/18 7:00,west-north-america
3177,2,Visit Seattle,38.8242,-125.1634,3239.06,92,racing,5/3/18 7:00,west-north-america
3178,3,Dare To Lead,38.8467,-125.0851,3240.2,92,racing,5/3/18 7:00,west-north-america
3179,4,PSP Logistics,38.8982,-125.3335,3244.47,94,racing,5/3/18 7:00,west-north-america
3180,5,Sanya Serenity Coast,38.9286,-125.3948,3246.79,93,racing,5/3/18 7:00,west-north-america
3181,6,Garmin,38.9879,-125.2325,3249.14,87,racing,5/3/18 7:00,west-north-america
3182,7,Hotelplanner.com,39.0406,-124.9262,3251.91,93,racing,5/3/18 7:00,west-north-america
3183,8,Nasdaq,38.9152,-125.836,3252.41,95,racing,5/3/18 7:00,west-north-america
3184,9,GREAT Britain,39.1606,-125.046,3258.99,99,racing,5/3/18 7:00,west-north-america
3185,10,Unicef,39.1656,-125.2337,3259.76,91,racing,5/3/18 7:00,west-north-america
3186,11,Liverpool 2018,39.5214,-125.2656,3281.15,85,racing,5/3/18 7:00,west-north-america
3187,1,Qingdao,38.3129,-125.5718,3214.5,94,racing,5/3/18 8:00,west-north-america
3188,2,Visit Seattle,38.6971,-125.2242,3231.77,91,racing,5/3/18 8:00,west-north-america
3189,3,Dare To Lead,38.7219,-125.1122,3232.77,88,racing,5/3/18 8:00,west-north-america
3190,4,PSP Logistics,38.7675,-125.4066,3237.47,92,racing,5/3/18 8:00,west-north-america
3191,5,Sanya Serenity Coast,38.8023,-125.4451,3239.93,92,racing,5/3/18 8:00,west-north-america
3192,6,Garmin,38.8618,-125.2635,3241.81,85,racing,5/3/18 8:00,west-north-america
3193,7,Hotelplanner.com,38.9412,-124.8696,3246.15,89,racing,5/3/18 8:00,west-north-america
3194,8,Nasdaq,38.8104,-125.8849,3247.76,92,racing,5/3/18 8:00,west-north-america
3195,9,GREAT Britain,39.0384,-125.0731,3251.68,96,racing,5/3/18 8:00,west-north-america
3196,10,Unicef,39.1011,-125.088,3255.46,87,racing,5/3/18 8:00,west-north-america
3197,11,Liverpool 2018,39.4562,-125.1616,3276.89,80,racing,5/3/18 8:00,west-north-america
3198,1,Qingdao,38.1982,-125.5946,3209.1,91,racing,5/3/18 9:00,west-north-america
3199,2,Dare To Lead,38.5869,-125.1199,3224.71,87,racing,5/3/18 9:00,west-north-america
3200,3,Visit Seattle,38.5805,-125.2451,3224.99,90,racing,5/3/18 9:00,west-north-america
3201,4,PSP Logistics,38.6375,-125.4569,3230.54,94,racing,5/3/18 9:00,west-north-america
3202,5,Sanya Serenity Coast,38.6794,-125.4852,3233.34,90,racing,5/3/18 9:00,west-north-america
3203,6,Garmin,38.7404,-125.2932,3234.82,84,racing,5/3/18 9:00,west-north-america
3204,7,Hotelplanner.com,38.7994,-124.8994,3237.56,87,racing,5/3/18 9:00,west-north-america
3205,8,Nasdaq,38.7113,-125.9274,3243.52,90,racing,5/3/18 9:00,west-north-america
3206,9,GREAT Britain,38.909,-125.0905,3243.94,93,racing,5/3/18 9:00,west-north-america
3207,10,Unicef,39.0693,-124.9345,3253.62,80,racing,5/3/18 9:00,west-north-america
3208,11,Liverpool 2018,39.378,-125.1279,3272.13,76,racing,5/3/18 9:00,west-north-america
3209,1,Qingdao,38.0833,-125.5935,3203.43,91,racing,5/3/18 10:00,west-north-america
3210,2,Dare To Lead,38.455,-125.1496,3216.94,87,racing,5/3/18 10:00,west-north-america
3211,3,Visit Seattle,38.4759,-125.2361,3218.73,87,racing,5/3/18 10:00,west-north-america
3212,4,PSP Logistics,38.51,-125.4617,3223.32,97,racing,5/3/18 10:00,west-north-america
3213,5,Sanya Serenity Coast,38.5485,-125.5189,3226.4,87,racing,5/3/18 10:00,west-north-america
3214,6,Garmin,38.617,-125.3321,3227.89,82,racing,5/3/18 10:00,west-north-america
3215,7,Hotelplanner.com,38.668,-124.9274,3229.59,85,racing,5/3/18 10:00,west-north-america
3216,8,Nasdaq,38.5712,-125.948,3236.94,90,racing,5/3/18 10:00,west-north-america
3217,9,GREAT Britain,38.7962,-125.1121,3237.22,89,racing,5/3/18 10:00,west-north-america
3218,10,Unicef,38.9355,-124.9655,3245.53,79,racing,5/3/18 10:00,west-north-america
3219,11,Liverpool 2018,39.2846,-125.1462,3266.57,72,racing,5/3/18 10:00,west-north-america
3220,1,Qingdao,37.9936,-125.5745,3198.7,91,racing,5/3/18 11:00,west-north-america
3221,2,Dare To Lead,38.3359,-125.1621,3209.91,89,racing,5/3/18 11:00,west-north-america
3222,3,Visit Seattle,38.3731,-125.2286,3212.59,82,racing,5/3/18 11:00,west-north-america
3223,4,PSP Logistics,38.3932,-125.4552,3216.63,100,racing,5/3/18 11:00,west-north-america
3224,5,Sanya Serenity Coast,38.4295,-125.5248,3219.87,86,racing,5/3/18 11:00,west-north-america
3225,6,Garmin,38.4954,-125.3488,3220.97,80,racing,5/3/18 11:00,west-north-america
3226,7,Hotelplanner.com,38.5482,-124.9401,3222.38,84,racing,5/3/18 11:00,west-north-america
3227,8,GREAT Britain,38.679,-125.1299,3230.26,85,racing,5/3/18 11:00,west-north-america
3228,9,Nasdaq,38.4437,-125.9628,3231.18,91,racing,5/3/18 11:00,west-north-america
3229,10,Unicef,38.8013,-124.981,3237.46,79,racing,5/3/18 11:00,west-north-america
3230,11,Liverpool 2018,39.1579,-125.1645,3259.03,72,racing,5/3/18 11:00,west-north-america
3231,1,Qingdao,37.9079,-125.5301,3193.5,86,racing,5/3/18 12:00,west-north-america
3232,2,Dare To Lead,38.2338,-125.1618,3203.84,90,racing,5/3/18 12:00,west-north-america
3233,3,Visit Seattle,38.2611,-125.2099,3205.82,79,racing,5/3/18 12:00,west-north-america
3234,4,PSP Logistics,38.2792,-125.4756,3210.68,97,racing,5/3/18 12:00,west-north-america
3235,5,Sanya Serenity Coast,38.3059,-125.5434,3213.51,84,racing,5/3/18 12:00,west-north-america
3236,6,Garmin,38.3767,-125.3611,3214.27,78,racing,5/3/18 12:00,west-north-america
3237,7,Hotelplanner.com,38.4354,-124.9416,3215.63,82,racing,5/3/18 12:00,west-north-america
3238,8,GREAT Britain,38.5507,-125.1611,3222.71,82,racing,5/3/18 12:00,west-north-america
3239,9,Nasdaq,38.3174,-125.9536,3225.11,92,racing,5/3/18 12:00,west-north-america
3240,10,Unicef,38.6534,-125.0192,3228.56,78,racing,5/3/18 12:00,west-north-america
3241,11,Liverpool 2018,39.0131,-125.1713,3250.39,64,racing,5/3/18 12:00,west-north-america
3242,1,Qingdao,37.8005,-125.4924,3187.83,81,racing,5/3/18 13:00,west-north-america
3243,2,Dare To Lead,38.1127,-125.167,3196.7,92,racing,5/3/18 13:00,west-north-america
3244,3,Visit Seattle,38.1433,-125.2066,3198.87,77,racing,5/3/18 13:00,west-north-america
3245,4,PSP Logistics,38.1561,-125.5005,3204.64,94,racing,5/3/18 13:00,west-north-america
3246,5,Sanya Serenity Coast,38.1726,-125.5421,3206.48,85,racing,5/3/18 13:00,west-north-america
3247,6,Garmin,38.2646,-125.3926,3208.37,77,racing,5/3/18 13:00,west-north-america
3248,7,Hotelplanner.com,38.318,-124.9521,3208.57,80,racing,5/3/18 13:00,west-north-america
3249,8,GREAT Britain,38.4081,-125.2027,3214.46,81,racing,5/3/18 13:00,west-north-america
3250,9,Unicef,38.5116,-125.0578,3220.07,78,racing,5/3/18 13:00,west-north-america
3251,10,Nasdaq,38.2039,-125.9902,3221.48,89,racing,5/3/18 13:00,west-north-america
3252,11,Liverpool 2018,38.8923,-125.2124,3243.34,70,racing,5/3/18 13:00,west-north-america
3253,1,Qingdao,37.7014,-125.4856,3184.22,76,racing,5/3/18 14:00,west-north-america
3254,2,Dare To Lead,37.9919,-125.1903,3189.86,88,racing,5/3/18 14:00,west-north-america
3255,3,Visit Seattle,38.0316,-125.2439,3192.85,76,racing,5/3/18 14:00,west-north-america
3256,4,PSP Logistics,38.0494,-125.5193,3199.71,90,racing,5/3/18 14:00,west-north-america
3257,5,Hotelplanner.com,38.2059,-124.9756,3201.78,76,racing,5/3/18 14:00,west-north-america
3258,6,Sanya Serenity Coast,38.0741,-125.558,3201.98,85,racing,5/3/18 14:00,west-north-america
3259,7,Garmin,38.1692,-125.4363,3203.92,77,racing,5/3/18 14:00,west-north-america
3260,8,GREAT Britain,38.2934,-125.2812,3208.44,78,racing,5/3/18 14:00,west-north-america
3261,9,Unicef,38.394,-125.1039,3213.11,70,racing,5/3/18 14:00,west-north-america
3262,9,Unicef,38.394,-125.1039,3213.11,77,racing,5/3/18 14:00,west-north-america
3263,10,Nasdaq,38.1067,-126.0447,3219.74,85,racing,5/3/18 14:00,west-north-america
3264,11,Liverpool 2018,38.8082,-125.2574,3238.59,67,racing,5/3/18 14:00,west-north-america
3265,1,Qingdao,37.5974,-125.5009,3182.57,73,racing,5/3/18 15:00,west-north-america
3266,2,Dare To Lead,37.9078,-125.2373,3185.76,83,racing,5/3/18 15:00,west-north-america
3267,3,Visit Seattle,37.9338,-125.2776,3187.95,75,racing,5/3/18 15:00,west-north-america
3268,4,PSP Logistics,37.9531,-125.5398,3195.79,85,racing,5/3/18 15:00,west-north-america
3269,5,Hotelplanner.com,38.1084,-124.9932,3195.9,74,racing,5/3/18 15:00,west-north-america
3270,6,Sanya Serenity Coast,37.9695,-125.5673,3197.4,86,racing,5/3/18 15:00,west-north-america
3271,7,Garmin,38.0987,-125.4743,3201.04,76,racing,5/3/18 15:00,west-north-america
3272,8,GREAT Britain,38.2108,-125.3385,3204.46,75,racing,5/3/18 15:00,west-north-america
3273,10,Nasdaq,38.0515,-126.0281,3217.16,79,racing,5/3/18 15:00,west-north-america
3274,11,Liverpool 2018,38.7222,-125.2857,3233.69,65,racing,5/3/18 15:00,west-north-america
3275,1,Dare To Lead,37.8215,-125.2656,3181.7,79,racing,5/3/18 16:00,west-north-america
3276,2,Qingdao,37.4897,-125.5098,3182.26,70,racing,5/3/18 16:00,west-north-america
3277,3,Visit Seattle,37.852,-125.2961,3184.01,74,racing,5/3/18 16:00,west-north-america
3278,4,Hotelplanner.com,38.0231,-125.0165,3190.75,73,racing,5/3/18 16:00,west-north-america
3279,5,PSP Logistics,37.8575,-125.5739,3192.98,81,racing,5/3/18 16:00,west-north-america
3280,6,Sanya Serenity Coast,37.873,-125.5953,3194.36,81,racing,5/3/18 16:00,west-north-america
3281,7,Garmin,38.033,-125.4907,3198.13,74,racing,5/3/18 16:00,west-north-america
3282,8,GREAT Britain,38.1352,-125.3641,3200.66,72,racing,5/3/18 16:00,west-north-america
3283,9,Unicef,38.1991,-125.151,3201.7,72,racing,5/3/18 16:00,west-north-america
3284,10,Nasdaq,37.9721,-125.9298,3210.65,73,racing,5/3/18 16:00,west-north-america
3285,11,Liverpool 2018,38.615,-125.3073,3227.54,64,racing,5/3/18 16:00,west-north-america
3286,1,Dare To Lead,37.7434,-125.2944,3178.67,74,racing,5/3/18 17:00,west-north-america
3287,2,Visit Seattle,37.7544,-125.3163,3179.85,72,racing,5/3/18 17:00,west-north-america
3288,3,Qingdao,37.4073,-125.5424,3184.43,68,racing,5/3/18 17:00,west-north-america
3289,4,Hotelplanner.com,37.9358,-125.057,3185.54,71,racing,5/3/18 17:00,west-north-america
3290,5,PSP Logistics,37.8088,-125.5616,3190.73,74,racing,5/3/18 17:00,west-north-america
3291,6,Sanya Serenity Coast,37.8032,-125.6052,3192.24,76,racing,5/3/18 17:00,west-north-america
3292,7,Garmin,37.9328,-125.5472,3195.14,72,racing,5/3/18 17:00,west-north-america
3293,8,Unicef,38.1138,-125.1915,3196.99,69,racing,5/3/18 17:00,west-north-america
3294,9,GREAT Britain,38.0848,-125.399,3198.6,70,racing,5/3/18 17:00,west-north-america
3295,10,Nasdaq,37.9305,-125.8546,3206.31,66,racing,5/3/18 17:00,west-north-america
3296,11,Liverpool 2018,38.5361,-125.342,3223.26,63,racing,5/3/18 17:00,west-north-america
3297,1,Dare To Lead,37.6899,-125.328,3177.59,70,racing,5/3/18 18:00,west-north-america
3298,2,Visit Seattle,37.698,-125.342,3178.41,68,racing,5/3/18 18:00,west-north-america
3299,3,Hotelplanner.com,37.8846,-125.0777,3182.55,69,racing,5/3/18 18:00,west-north-america
3300,4,Qingdao,37.3562,-125.5246,3184.49,64,racing,5/3/18 18:00,west-north-america
3301,5,PSP Logistics,37.795,-125.5078,3188.19,66,racing,5/3/18 18:00,west-north-america
3302,6,Sanya Serenity Coast,37.7855,-125.5547,3189.66,68,racing,5/3/18 18:00,west-north-america
3303,7,Unicef,38.0374,-125.2362,3193.08,67,racing,5/3/18 18:00,west-north-america
3304,8,Garmin,37.8729,-125.5986,3194.48,69,racing,5/3/18 18:00,west-north-america
3305,9,GREAT Britain,38.0467,-125.4245,3197.16,69,racing,5/3/18 18:00,west-north-america
3306,10,Nasdaq,37.9011,-125.8528,3205.29,60,racing,5/3/18 18:00,west-north-america
3307,11,Liverpool 2018,38.4649,-125.3658,3219.41,63,racing,5/3/18 18:00,west-north-america
3308,1,Qingdao,37.3372,-125.5016,3158.31,58,racing,5/3/18 19:00,west-north-america
3309,2,Dare To Lead,37.6655,-125.2958,3175.48,63,racing,5/3/18 19:00,west-north-america
3310,3,Visit Seattle,37.669,-125.302,3175.85,61,racing,5/3/18 19:00,west-north-america
3311,4,Hotelplanner.com,37.8362,-125.1048,3179.85,67,racing,5/3/18 19:00,west-north-america
3312,5,PSP Logistics,37.7698,-125.4685,3185.8,59,racing,5/3/18 19:00,west-north-america
3313,6,Sanya Serenity Coast,37.766,-125.5321,3188.12,62,racing,5/3/18 19:00,west-north-america
3314,7,Unicef,38.0055,-125.2683,3191.75,66,racing,5/3/18 19:00,west-north-america
3315,8,Garmin,37.8578,-125.5828,3193.32,62,racing,5/3/18 19:00,west-north-america
3316,9,GREAT Britain,38.0296,-125.435,3196.52,62,racing,5/3/18 19:00,west-north-america
3317,10,Nasdaq,37.8757,-125.8392,3203.96,56,racing,5/3/18 19:00,west-north-america
3318,11,Liverpool 2018,38.4409,-125.3854,3218.28,61,racing,5/3/18 19:00,west-north-america
3319,1,Qingdao,37.3301,-125.4871,3157.62,52,racing,5/3/18 20:00,west-north-america
3320,2,Dare To Lead,37.6519,-125.2779,3174.31,56,racing,5/3/18 20:00,west-north-america
3321,3,Visit Seattle,37.6528,-125.2806,3174.45,55,racing,5/3/18 20:00,west-north-america
3322,4,Hotelplanner.com,37.8046,-125.1108,3178.05,60,racing,5/3/18 20:00,west-north-america
3323,5,PSP Logistics,37.7498,-125.4403,3184.0,53,racing,5/3/18 20:00,west-north-america
3324,6,Sanya Serenity Coast,37.7434,-125.518,3186.82,56,racing,5/3/18 20:00,west-north-america
3325,7,Unicef,37.9915,-125.2846,3191.26,66,racing,5/3/18 20:00,west-north-america
3326,8,Garmin,37.8376,-125.5654,3191.92,55,racing,5/3/18 20:00,west-north-america
3327,9,GREAT Britain,38.0142,-125.4213,3195.4,55,racing,5/3/18 20:00,west-north-america
3328,10,Nasdaq,37.8547,-125.8302,3202.96,51,racing,5/3/18 20:00,west-north-america
3329,11,Liverpool 2018,38.4236,-125.3833,3217.26,58,racing,5/3/18 20:00,west-north-america
3330,1,Qingdao,37.3176,-125.4666,3156.53,46,racing,5/3/18 21:00,west-north-america
3331,2,Dare To Lead,37.6335,-125.2618,3173.04,49,racing,5/3/18 21:00,west-north-america
3332,3,Visit Seattle,37.6354,-125.2647,3173.22,50,racing,5/3/18 21:00,west-north-america
3333,4,Hotelplanner.com,37.7709,-125.1034,3176.0,54,racing,5/3/18 21:00,west-north-america
3334,5,PSP Logistics,37.7321,-125.4123,3182.3,46,racing,5/3/18 21:00,west-north-america
3335,6,Sanya Serenity Coast,37.7246,-125.4966,3185.36,49,racing,5/3/18 21:00,west-north-america
3336,7,Unicef,37.9728,-125.3002,3190.52,59,racing,5/3/18 21:00,west-north-america
3337,8,Garmin,37.8219,-125.5511,3190.8,48,racing,5/3/18 21:00,west-north-america
3338,9,GREAT Britain,38.0034,-125.4041,3194.43,49,racing,5/3/18 21:00,west-north-america
3339,10,Nasdaq,37.8377,-125.8103,3201.65,44,racing,5/3/18 21:00,west-north-america
3340,11,Liverpool 2018,38.4058,-125.3709,3216.07,53,racing,5/3/18 21:00,west-north-america
3341,1,Qingdao,37.2989,-125.4436,3155.05,42,racing,5/3/18 22:00,west-north-america
3342,2,Dare To Lead,37.5974,-125.2384,3170.92,44,racing,5/3/18 22:00,west-north-america
3343,3,Visit Seattle,37.604,-125.2434,3171.33,46,racing,5/3/18 22:00,west-north-america
3344,4,Hotelplanner.com,37.7366,-125.0967,3173.92,49,racing,5/3/18 22:00,west-north-america
3345,5,PSP Logistics,37.7076,-125.3727,3179.92,41,racing,5/3/18 22:00,west-north-america
3346,6,Sanya Serenity Coast,37.6963,-125.4651,3183.22,44,racing,5/3/18 22:00,west-north-america
3347,7,Unicef,37.9404,-125.307,3188.91,53,racing,5/3/18 22:00,west-north-america
3348,8,Garmin,37.7956,-125.5456,3189.65,43,racing,5/3/18 22:00,west-north-america
3349,9,GREAT Britain,37.9754,-125.3843,3192.51,43,racing,5/3/18 22:00,west-north-america
3350,10,Nasdaq,37.7887,-125.7903,3199.48,40,racing,5/3/18 22:00,west-north-america
3351,11,Liverpool 2018,38.3723,-125.3725,3214.17,48,racing,5/3/18 22:00,west-north-america
3352,1,Qingdao,37.2567,-125.4253,3152.39,39,racing,5/3/18 23:00,west-north-america
3353,2,Visit Seattle,37.5281,-125.2204,3168.63,43,racing,5/3/18 23:00,west-north-america
3354,3,Dare To Lead,37.5283,-125.2221,3168.71,42,racing,5/3/18 23:00,west-north-america
3355,4,Hotelplanner.com,37.6607,-125.0793,3169.3,46,racing,5/3/18 23:00,west-north-america
3356,5,PSP Logistics,37.6529,-125.3197,3175.96,38,racing,5/3/18 23:00,west-north-america
3357,6,Sanya Serenity Coast,37.6095,-125.414,3178.83,42,racing,5/3/18 23:00,west-north-america
3358,7,Unicef,37.8582,-125.3004,3184.43,49,racing,5/3/18 23:00,west-north-america
3359,8,GREAT Britain,37.8972,-125.3493,3187.64,40,racing,5/3/18 23:00,west-north-america
3360,9,Garmin,37.7435,-125.5394,3187.69,38,racing,5/3/18 23:00,west-north-america
3361,10,Nasdaq,37.7041,-125.7629,3196.34,37,racing,5/3/18 23:00,west-north-america
3362,11,Liverpool 2018,38.2749,-125.3908,3208.91,45,racing,5/3/18 23:00,west-north-america
3363,1,Qingdao,37.1723,-125.3858,3147.0,38,racing,5/4/18 0:00,west-north-america
3364,2,Visit Seattle,37.4312,-125.1931,3157.85,42,racing,5/4/18 0:00,west-north-america
3365,3,Dare To Lead,37.4297,-125.1992,3157.87,41,racing,5/4/18 0:00,west-north-america
3366,4,Hotelplanner.com,37.5593,-125.0597,3163.22,45,racing,5/4/18 0:00,west-north-america
3367,5,PSP Logistics,37.5381,-125.3094,3172.9,38,racing,5/4/18 0:00,west-north-america
3368,6,Sanya Serenity Coast,37.5035,-125.3793,3176.04,40,racing,5/4/18 0:00,west-north-america
3369,7,Unicef,37.75,-125.2985,3179.1,47,racing,5/4/18 0:00,west-north-america
3370,8,GREAT Britain,37.8071,-125.3193,3182.39,36,racing,5/4/18 0:00,west-north-america
3371,9,Garmin,37.6855,-125.5211,3185.28,35,racing,5/4/18 0:00,west-north-america
3372,10,Nasdaq,37.615,-125.7472,3194.21,37,racing,5/4/18 0:00,west-north-america
3373,11,Liverpool 2018,38.1782,-125.4009,3203.71,43,racing,5/4/18 0:00,west-north-america
3374,1,Qingdao,37.0948,-125.364,3142.36,36,racing,5/4/18 1:00,west-north-america
3375,2,Visit Seattle,37.3393,-125.168,3152.26,41,racing,5/4/18 1:00,west-north-america
3376,3,Dare To Lead,37.3441,-125.1762,3152.66,38,racing,5/4/18 1:00,west-north-america
3377,4,Hotelplanner.com,37.4498,-125.0413,3156.64,45,racing,5/4/18 1:00,west-north-america
3378,5,Sanya Serenity Coast,37.387,-125.3801,3158.64,42,racing,5/4/18 1:00,west-north-america
3379,6,PSP Logistics,37.4271,-125.3188,3173.83,38,racing,5/4/18 1:00,west-north-america
3380,7,Unicef,37.6596,-125.3091,3175.78,45,racing,5/4/18 1:00,west-north-america
3381,8,GREAT Britain,37.7179,-125.3253,3178.59,34,racing,5/4/18 1:00,west-north-america
3382,9,Garmin,37.5806,-125.5018,3182.37,35,racing,5/4/18 1:00,west-north-america
3383,10,Nasdaq,37.5534,-125.7118,3192.01,36,racing,5/4/18 1:00,west-north-america
3384,11,Liverpool 2018,38.0985,-125.4168,3199.72,43,racing,5/4/18 1:00,west-north-america
3385,1,Qingdao,37.0295,-125.3704,3138.97,34,racing,5/4/18 2:00,west-north-america
3386,2,Visit Seattle,37.273,-125.1469,3148.18,40,racing,5/4/18 2:00,west-north-america
3387,3,Dare To Lead,37.2754,-125.1472,3148.31,38,racing,5/4/18 2:00,west-north-america
3388,4,Hotelplanner.com,37.356,-125.0693,3151.68,45,racing,5/4/18 2:00,west-north-america
3389,5,Sanya Serenity Coast,37.274,-125.4129,3153.08,42,racing,5/4/18 2:00,west-north-america
3390,6,PSP Logistics,37.3622,-125.2565,3155.03,37,racing,5/4/18 2:00,west-north-america
3391,7,Unicef,37.5728,-125.3595,3175.69,38,racing,5/4/18 2:00,west-north-america
3392,8,GREAT Britain,37.6484,-125.3471,3176.93,33,racing,5/4/18 2:00,west-north-america
3393,9,Garmin,37.5192,-125.5148,3182.51,34,racing,5/4/18 2:00,west-north-america
3394,10,Nasdaq,37.5155,-125.6116,3187.1,37,racing,5/4/18 2:00,west-north-america
3395,11,Liverpool 2018,38.0513,-125.3711,3196.21,40,racing,5/4/18 2:00,west-north-america
3396,1,Qingdao,36.996,-125.295,3135.58,31,racing,5/4/18 3:00,west-north-america
3397,2,Visit Seattle,37.2104,-125.0857,3143.65,39,racing,5/4/18 3:00,west-north-america
3398,3,Dare To Lead,37.2112,-125.0857,3143.7,37,racing,5/4/18 3:00,west-north-america
3399,4,Hotelplanner.com,37.3044,-124.9906,3147.6,43,racing,5/4/18 3:00,west-north-america
3400,5,Sanya Serenity Coast,37.2229,-125.3195,3148.45,41,racing,5/4/18 3:00,west-north-america
3401,6,PSP Logistics,37.3094,-125.1663,3150.54,38,racing,5/4/18 3:00,west-north-america
3402,7,Unicef,37.4947,-125.3451,3174.41,43,racing,5/4/18 3:00,west-north-america
3403,8,GREAT Britain,37.5947,-125.3535,3175.82,32,racing,5/4/18 3:00,west-north-america
3404,9,Nasdaq,37.4843,-125.5206,3182.78,35,racing,5/4/18 3:00,west-north-america
3405,10,Garmin,37.4383,-125.5452,3184.22,35,racing,5/4/18 3:00,west-north-america
3406,11,Liverpool 2018,38.0108,-125.3139,3192.86,36,racing,5/4/18 3:00,west-north-america
3407,1,Qingdao,36.9736,-125.2224,3132.89,30,racing,5/4/18 4:00,west-north-america
3408,2,Visit Seattle,37.166,-124.9952,3139.74,38,racing,5/4/18 4:00,west-north-america
3409,3,Dare To Lead,37.174,-124.9954,3140.2,37,racing,5/4/18 4:00,west-north-america
3410,4,Hotelplanner.com,37.2744,-124.8945,3144.6,40,racing,5/4/18 4:00,west-north-america
3411,5,Sanya Serenity Coast,37.1863,-125.2502,3145.13,40,racing,5/4/18 4:00,west-north-america
3412,6,PSP Logistics,37.2704,-125.0773,3146.93,39,racing,5/4/18 4:00,west-north-america
3413,7,Unicef,37.4213,-125.2656,3158.5,41,racing,5/4/18 4:00,west-north-america
3414,8,GREAT Britain,37.5824,-125.2593,3171.39,30,racing,5/4/18 4:00,west-north-america
3415,9,Nasdaq,37.463,-125.4485,3179.45,34,racing,5/4/18 4:00,west-north-america
3416,10,Garmin,37.3989,-125.4898,3182.12,32,racing,5/4/18 4:00,west-north-america
3417,11,Liverpool 2018,37.9657,-125.2721,3189.6,34,racing,5/4/18 4:00,west-north-america
3418,1,Qingdao,36.9175,-125.1287,3128.01,32,racing,5/4/18 5:00,west-north-america
3419,2,Visit Seattle,37.1302,-124.8772,3136.04,40,racing,5/4/18 5:00,west-north-america
3420,3,Dare To Lead,37.1409,-124.886,3136.78,39,racing,5/4/18 5:00,west-north-america
3421,4,Sanya Serenity Coast,37.1595,-125.136,3141.61,42,racing,5/4/18 5:00,west-north-america
3422,5,Hotelplanner.com,37.257,-124.7805,3142.25,40,racing,5/4/18 5:00,west-north-america
3423,6,PSP Logistics,37.2178,-124.9643,3142.26,43,racing,5/4/18 5:00,west-north-america
3424,7,Unicef,37.3668,-125.1875,3154.13,40,racing,5/4/18 5:00,west-north-america
3425,8,Garmin,37.3839,-125.3532,3157.97,31,racing,5/4/18 5:00,west-north-america
3426,9,GREAT Britain,37.5344,-125.2039,3167.94,32,racing,5/4/18 5:00,west-north-america
3427,10,Nasdaq,37.4442,-125.3265,3173.91,37,racing,5/4/18 5:00,west-north-america
3428,11,Liverpool 2018,37.879,-125.2634,3184.68,35,racing,5/4/18 5:00,west-north-america
3429,1,Qingdao,36.859,-125.0144,3122.69,36,racing,5/4/18 6:00,west-north-america
3430,2,Visit Seattle,37.084,-124.7457,3131.76,43,racing,5/4/18 6:00,west-north-america
3431,3,Dare To Lead,37.0877,-124.7782,3132.35,42,racing,5/4/18 6:00,west-north-america
3432,4,PSP Logistics,37.172,-124.8292,3137.85,47,racing,5/4/18 6:00,west-north-america
3433,5,Sanya Serenity Coast,37.1383,-125.0157,3138.47,44,racing,5/4/18 6:00,west-north-america
3434,6,Hotelplanner.com,37.2347,-124.6448,3139.6,42,racing,5/4/18 6:00,west-north-america
3435,7,Unicef,37.3092,-125.0841,3149.24,42,racing,5/4/18 6:00,west-north-america
3436,8,Garmin,37.3445,-125.2136,3153.31,35,racing,5/4/18 6:00,west-north-america
3437,9,Nasdaq,37.4094,-125.2173,3157.01,40,racing,5/4/18 6:00,west-north-america
3438,10,GREAT Britain,37.4554,-125.1771,3158.97,36,racing,5/4/18 6:00,west-north-america
3439,11,Liverpool 2018,37.8097,-125.2619,3181.0,38,racing,5/4/18 6:00,west-north-america
3440,1,Qingdao,36.8069,-124.9007,3117.88,42,racing,5/4/18 7:00,west-north-america
3441,2,Visit Seattle,37.0292,-124.6291,3127.35,48,racing,5/4/18 7:00,west-north-america
3442,3,Dare To Lead,37.0376,-124.6566,3128.11,47,racing,5/4/18 7:00,west-north-america
3443,4,PSP Logistics,37.1274,-124.6928,3133.74,51,racing,5/4/18 7:00,west-north-america
3444,5,Sanya Serenity Coast,37.1029,-124.9028,3134.81,48,racing,5/4/18 7:00,west-north-america
3445,6,Hotelplanner.com,37.1963,-124.5106,3136.29,46,racing,5/4/18 7:00,west-north-america
3446,7,Unicef,37.2582,-124.9823,3144.83,46,racing,5/4/18 7:00,west-north-america
3447,8,Garmin,37.2953,-125.0986,3148.67,39,racing,5/4/18 7:00,west-north-america
3448,9,Nasdaq,37.3755,-125.1011,3153.26,45,racing,5/4/18 7:00,west-north-america
3449,10,GREAT Britain,37.4226,-125.0944,3155.85,38,racing,5/4/18 7:00,west-north-america
3450,11,Liverpool 2018,37.7345,-125.2673,3177.43,41,racing,5/4/18 7:00,west-north-america
3451,1,Qingdao,36.7598,-124.7672,3113.23,47,racing,5/4/18 8:00,west-north-america
3452,2,Dare To Lead,36.9808,-124.5226,3123.59,52,racing,5/4/18 8:00,west-north-america
3453,3,Visit Seattle,36.9853,-124.5065,3123.74,53,racing,5/4/18 8:00,west-north-america
3454,4,PSP Logistics,37.0818,-124.5421,3129.73,56,racing,5/4/18 8:00,west-north-america
